Откуда,Куда,Время отправления,Время прибытия,Время в дороге,Маршрут,Взрослый,Детский
Песчанокопское,Буденновск,6:05,11:45,340,5,1500,750
Песчанокопское,Георгиевск,6:05,10:15,250,5,1500,750
Песчанокопское,Новопавловск,6:05,10:40,275,5,1500,750
Песчанокопское,Пятигорск,6:05,11:15,310,5,1500,750
Песчанокопское,Благодарный,6:05,10:30,265,5,1500,750
Песчанокопское,Минеральные Воды,6:05,10:55,290,5,1500,750
Песчанокопское,Александровское,6:05,8:50,165,5,1500,750
Песчанокопское,Светлоград,6:05,9:15,190,5,1500,750
Красногвардейское,Курская,7:05,12:15,310,5,1500,750
Красногвардейское,Нефтекумск,7:05,12:45,340,5,1500,750
Красногвардейское,Советская,7:05,11:15,250,5,1500,750
Красногвардейское,Левокумское,7:05,12:25,320,5,1500,750
Красногвардейское,Буденновск,7:05,11:45,280,5,1500,750
Красногвардейское,Георгиевск,7:05,10:15,190,5,1500,750
Красногвардейское,Новопавловск,7:05,10:40,215,5,1500,750
Красногвардейское,Пятигорск,7:05,11:15,250,5,1500,750
Красногвардейское,Благодарный,7:05,10:30,205,5,1500,750
Красногвардейское,Минеральные Воды,7:05,10:55,230,5,1500,750
Красногвардейское,Александровское,7:05,8:50,105,5,1500,750
Красногвардейское,Светлоград,7:05,9:15,130,5,1500,750
Безопасное,Курская,5:50,12:15,385,5,1500,750
Безопасное,Нефтекумск,5:50,12:45,415,5,1500,750
Безопасное,Советская,5:50,11:15,325,5,1500,750
Безопасное,Левокумское,5:50,12:25,395,5,1500,750
Безопасное,Буденновск,5:50,11:45,355,5,1500,750
Безопасное,Георгиевск,5:50,10:15,265,5,1500,750
Безопасное,Новопавловск,5:50,10:40,290,5,1500,750
Безопасное,Пятигорск,5:50,11:15,325,5,1500,750
Безопасное,Благодарный,5:50,10:30,280,5,1500,750
Безопасное,Минеральные Воды,5:50,10:55,305,5,1500,750
Безопасное,Александровское,5:50,8:50,180,5,1500,750
Донское,Курская,8:05,12:15,250,5,1500,750
Донское,Нефтекумск,8:05,12:45,280,5,1500,750
Донское,Советская,8:05,11:15,190,5,1500,750
Донское,Левокумское,8:05,12:25,260,5,1500,750
Донское,Буденновск,8:05,11:45,220,5,1500,750
Донское,Георгиевск,8:05,10:15,130,5,1500,750
Донское,Новопавловск,8:05,10:40,155,5,1500,750
Донское,Пятигорск,8:05,11:15,190,5,1500,750
Донское,Благодарный,8:05,10:30,145,5,1500,750
Донское,Минеральные Воды,8:05,10:55,170,5,1500,750
Донское,Александровское,8:05,8:50,45,5,1500,750
Михайловск,Курская,7:00,12:15,315,5,1500,750
Михайловск,Нефтекумск,7:00,12:45,345,5,1500,750
Михайловск,Советская,7:00,11:15,255,5,1500,750
Михайловск,Левокумское,7:00,12:25,325,5,1500,750
Михайловск,Буденновск,7:00,11:45,285,5,1500,750
Михайловск,Георгиевск,7:00,10:15,195,5,1500,750
Михайловск,Новопавловск,7:00,10:40,220,5,1500,750
Михайловск,Пятигорск,7:00,11:15,255,5,1500,750
Михайловск,Благодарный,7:00,10:30,210,5,1500,750
Михайловск,Минеральные Воды,7:00,10:55,235,5,1500,750
Михайловск,Александровское,7:00,8:50,110,5,1500,750
Ставрополь,Курская,8:15,12:15,240,5,1500,750
Ставрополь,Нефтекумск,8:15,12:45,270,5,1500,750
Ставрополь,Советская,8:15,11:15,180,5,1500,750
Ставрополь,Левокумское,8:15,12:25,250,5,1500,750
Ставрополь,Буденновск,8:15,11:45,210,5,1500,750
Ставрополь,Георгиевск,8:15,10:15,120,5,1500,750
Ставрополь,Новопавловск,8:15,10:40,145,5,1500,750
Ставрополь,Пятигорск,8:15,11:15,180,5,1500,750
Ставрополь,Благодарный,8:15,10:30,135,5,1500,750
Ставрополь,Минеральные Воды,8:15,10:55,160,5,1500,750
Ставрополь,Александровское,8:15,8:50,35,5,1500,750
Нефтекумск,Михайловск,14:00,19:10,310,2,1500,750
Нефтекумск,Новоалександровск,14:00,19:20,320,2,1500,750
Нефтекумск,Красногвардейское,14:00,20:40,400,2,1500,750
Нефтекумск,Песчанокопское,14:00,21:40,460,2,1500,750
Нефтекумск,Егорлыкская,14:00,22:30,510,2,1500,750
Нефтекумск,Мечетинская,14:00,22:50,530,2,1500,750
Нефтекумск,Зерноград,14:00,23:00,540,2,1500,750
Нефтекумск,Экспериментальный,14:00,23:00,540,2,1500,750
Нефтекумск,Кагальницкая,14:00,23:20,560,2,1500,750
Нефтекумск,Кировская,14:00,23:40,580,2,1500,750
Нефтекумск,Мокрый Батай,14:00,0:10,610,2,1500,750
Нефтекумск,Батайск,14:00,0:15,615,2,1500,750
Нефтекумск,Аксай,14:00,0:45,645,2,1500,750
Нефтекумск,Ростов-на-Дону,14:00,0:45,645,2,1500,750
Нефтекумск,Новочеркасск,14:00,1:00,660,2,1500,750
Нефтекумск,Новошахтинск,14:00,1:35,695,2,1500,750
Нефтекумск,Шахты,14:00,1:35,695,2,1500,750
Нефтекумск,Красный Сулин,14:00,1:40,700,2,1554,777
Нефтекумск,Зверево,14:00,1:45,705,2,1554,777
Нефтекумск,Гуково,14:00,1:45,705,2,1554,777
Нефтекумск,Каменск-Шахтинский,14:00,2:00,720,2,1554,777
Нефтекумск,Лихой,14:00,2:15,735,2,1554,777
Нефтекумск,Тарасовский,14:00,2:30,750,2,1554,777
Нефтекумск,Глубокий,14:00,2:50,770,2,1554,777
Нефтекумск,Миллерово,14:00,3:15,795,2,1554,777
Нефтекумск,Алексеево-Лозовское,14:00,3:30,810,2,1797,898
Нефтекумск,Нагибин,14:00,4:00,840,2,1797,898
Нефтекумск,Богучар,14:00,4:20,860,2,1797,898
Нефтекумск,Верхний Мамон,14:00,4:45,885,2,1797,898
Нефтекумск,Павловск,14:00,5:30,930,2,2028,1014
Нефтекумск,Лосево,14:00,5:15,915,2,2028,1014
Нефтекумск,Бобров,14:00,5:40,940,2,2028,1014
Нефтекумск,Лиски,14:00,5:50,950,2,2028,1014
Нефтекумск,Каширское,14:00,6:10,970,2,2028,1014
Нефтекумск,Воронеж,14:00,6:30,990,2,2028,1014
Нефтекумск,Рамонь,14:00,6:50,1010,2,2028,1014
Нефтекумск,Хлевное,14:00,7:20,1040,2,2028,1014
Нефтекумск,Задонск,14:00,7:50,1070,2,2028,1014
Нефтекумск,Елец,14:00,8:30,1110,2,2028,1014
Нефтекумск,Ефремов,14:00,9:30,1170,2,2028,1014
Нефтекумск,Богородицк,14:00,10:20,1220,2,2028,1014
Нефтекумск,Тула,14:00,10:45,1245,2,2269,1134
Нефтекумск,Москва,14:00,15:30,1530,2,2600,1300
Левокумское,Михайловск,14:35,19:10,275,2,1500,750
Левокумское,Новоалександровск,14:35,19:20,285,2,1500,750
Левокумское,Красногвардейское,14:35,20:40,365,2,1500,750
Левокумское,Песчанокопское,14:35,21:40,425,2,1500,750
Левокумское,Егорлыкская,14:35,22:30,475,2,1500,750
Левокумское,Мечетинская,14:35,22:50,495,2,1500,750
Левокумское,Зерноград,14:35,23:00,505,2,1500,750
Левокумское,Экспериментальный,14:35,23:00,505,2,1500,750
Левокумское,Кагальницкая,14:35,23:20,525,2,1500,750
Левокумское,Кировская,14:35,23:40,545,2,1500,750
Левокумское,Мокрый Батай,14:35,0:10,575,2,1500,750
Левокумское,Батайск,14:35,0:15,580,2,1500,750
Левокумское,Аксай,14:35,0:45,610,2,1500,750
Левокумское,Ростов-на-Дону,14:35,0:45,610,2,1500,750
Левокумское,Новочеркасск,14:35,1:00,625,2,1500,750
Левокумское,Новошахтинск,14:35,1:35,660,2,1500,750
Левокумское,Шахты,14:35,1:35,660,2,1500,750
Левокумское,Красный Сулин,14:35,1:40,665,2,1554,777
Левокумское,Зверево,14:35,1:45,670,2,1554,777
Левокумское,Гуково,14:35,1:45,670,2,1554,777
Левокумское,Каменск-Шахтинский,14:35,2:00,685,2,1554,777
Левокумское,Лихой,14:35,2:15,700,2,1554,777
Левокумское,Тарасовский,14:35,2:30,715,2,1554,777
Левокумское,Глубокий,14:35,2:50,735,2,1554,777
Левокумское,Миллерово,14:35,3:15,760,2,1554,777
Левокумское,Алексеево-Лозовское,14:35,3:30,775,2,1797,898
Левокумское,Нагибин,14:35,4:00,805,2,1797,898
Левокумское,Богучар,14:35,4:20,825,2,1797,898
Левокумское,Верхний Мамон,14:35,4:45,850,2,1797,898
Левокумское,Павловск,14:35,5:30,895,2,2028,1014
Левокумское,Лосево,14:35,5:15,880,2,2028,1014
Левокумское,Бобров,14:35,5:40,905,2,2028,1014
Левокумское,Лиски,14:35,5:50,915,2,2028,1014
Левокумское,Каширское,14:35,6:10,935,2,2028,1014
Левокумское,Воронеж,14:35,6:30,955,2,2028,1014
Левокумское,Рамонь,14:35,6:50,975,2,2028,1014
Левокумское,Хлевное,14:35,7:20,1005,2,2028,1014
Левокумское,Задонск,14:35,7:50,1035,2,2028,1014
Левокумское,Елец,14:35,8:30,1075,2,2028,1014
Левокумское,Ефремов,14:35,9:30,1135,2,2028,1014
Левокумское,Богородицк,14:35,10:20,1185,2,2028,1014
Левокумское,Тула,14:35,10:45,1210,2,2269,1134
Левокумское,Москва,14:35,15:30,1495,2,2700,1350
Буденновск,Михайловск,15:20,19:10,230,2,1500,750
Буденновск,Новоалександровск,15:20,19:20,240,2,1500,750
Буденновск,Красногвардейское,15:20,20:40,320,2,1500,750
Буденновск,Песчанокопское,15:20,21:40,380,2,1500,750
Буденновск,Егорлыкская,15:20,22:30,430,2,1500,750
Буденновск,Мечетинская,15:20,22:50,450,2,1500,750
Буденновск,Зерноград,15:20,23:00,460,2,1500,750
Буденновск,Экспериментальный,15:20,23:00,460,2,1500,750
Буденновск,Кагальницкая,15:20,23:20,480,2,1500,750
Буденновск,Кировская,15:20,23:40,500,2,1500,750
Буденновск,Мокрый Батай,15:20,0:10,530,2,1500,750
Буденновск,Батайск,15:20,0:15,535,2,1500,750
Буденновск,Аксай,15:20,0:45,565,2,1500,750
Буденновск,Ростов-на-Дону,15:20,0:45,565,2,1500,750
Буденновск,Новочеркасск,15:20,1:00,580,2,1500,750
Буденновск,Новошахтинск,15:20,1:35,615,2,1500,750
Буденновск,Шахты,15:20,1:35,615,2,1500,750
Буденновск,Красный Сулин,15:20,1:40,620,2,1554,777
Буденновск,Зверево,15:20,1:45,625,2,1554,777
Буденновск,Гуково,15:20,1:45,625,2,1554,777
Буденновск,Каменск-Шахтинский,15:20,2:00,640,2,1554,777
Буденновск,Лихой,15:20,2:15,655,2,1554,777
Буденновск,Тарасовский,15:20,2:30,670,2,1554,777
Буденновск,Глубокий,15:20,2:50,690,2,1554,777
Буденновск,Миллерово,15:20,3:15,715,2,1554,777
Буденновск,Алексеево-Лозовское,15:20,3:30,730,2,1797,898
Буденновск,Нагибин,15:20,4:00,760,2,1797,898
Буденновск,Богучар,15:20,4:20,780,2,1797,898
Буденновск,Верхний Мамон,15:20,4:45,805,2,1797,898
Буденновск,Павловск,15:20,5:30,850,2,2028,1014
Буденновск,Лосево,15:20,5:15,835,2,2028,1014
Буденновск,Бобров,15:20,5:40,860,2,2028,1014
Буденновск,Лиски,15:20,5:50,870,2,2028,1014
Буденновск,Каширское,15:20,6:10,890,2,2028,1014
Буденновск,Воронеж,15:20,6:30,910,2,2028,1014
Буденновск,Рамонь,15:20,6:50,930,2,2028,1014
Буденновск,Хлевное,15:20,7:20,960,2,2028,1014
Буденновск,Задонск,15:20,7:50,990,2,2028,1014
Буденновск,Елец,15:20,8:30,1030,2,2028,1014
Буденновск,Ефремов,15:20,9:30,1090,2,2028,1014
Буденновск,Богородицк,15:20,10:20,1140,2,2028,1014
Буденновск,Тула,15:20,10:45,1165,2,2269,1134
Буденновск,Москва,15:20,15:30,1450,2,2600,1300
Благодарный,Михайловск,16:30,19:10,160,2,1500,750
Благодарный,Новоалександровск,16:30,19:20,170,2,1500,750
Благодарный,Красногвардейское,16:30,20:40,250,2,1500,750
